"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I370","2020-02-25 04:00:00","671.000","0.000","0.000","14.300","0.950","943.700","","0.000","-99.000","-99.000","-99.000","15.900","","14.300",""
"C0S750","2020-02-25 04:00:00","2280.000","272.000","1.000","6.500","0.770","777.000","","0.000","-99.000","-99.000","-99.000","6.500","","4.200",""
"C0R650","2020-02-25 04:00:00","29.000","23.000","0.700","19.300","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","20.700","","19.300",""
"C0E740","2020-02-25 04:00:00","27.000","185.000","0.300","15.600","1.000","1009.900","","0.000","-99.000","-99.000","-99.000","17.800","","15.600",""
"C0AI20","2020-02-25 04:00:00","25.000","172.000","0.800","16.700","0.970","1015.700","","0.000","-99.000","-99.000","-99.000","18.100","","16.700",""
"C0E550","2020-02-25 04:00:00","84.000","0.000","0.100","15.000","1.000","1007.900","","0.000","-99.000","-99.000","-99.000","17.200","","15.000",""
"C0X060","2020-02-25 04:00:00","19.000","0.000","0.000","15.500","0.970","1017.200","","0.000","-99.000","-99.000","-99.000","17.300","","15.300",""
"C0R510","2020-02-25 04:00:00","31.000","36.000","1.500","20.000","0.880","1014.400","","0.000","-99.000","-99.000","-99.000","21.100","","20.000",""
"C0AC60","2020-02-25 04:00:00","55.000","166.000","0.600","16.800","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","18.900","","16.800",""
"C0UA70","2020-02-25 04:00:00","547.000","208.000","3.500","16.800","0.990","957.200","","0.000","9.900","204.000","","16.900","","16.200",""
"C0G740","2020-02-25 04:00:00","24.000","67.000","0.300","17.600","0.940","1015.200","","0.000","-99.000","-99.000","-99.000","17.900","","17.300",""
"C0F9N0","2020-02-25 04:00:00","75.000","99.000","1.200","18.400","0.880","1009.200","","0.000","-99.000","-99.000","-99.000","19.300","","18.200",""
"C0F9T0","2020-02-25 04:00:00","111.000","6.000","0.300","18.200","0.920","1004.500","","0.000","-99.000","-99.000","-99.000","18.400","","18.100",""
"C0S710","2020-02-25 04:00:00","382.000","354.000","0.900","15.900","0.900","977.100","","0.000","-99.000","-99.000","-99.000","16.500","","15.900",""
"C0M680","2020-02-25 04:00:00","37.000","0.000","0.000","17.800","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","18.900","","17.700",""
"C0X220","2020-02-25 04:00:00","26.000","66.000","1.100","17.700","0.930","1014.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.700",""
"C0R560","2020-02-25 04:00:00","22.000","343.000","1.100","20.000","0.910","1015.600","","0.000","-99.000","-99.000","-99.000","21.200","","19.700",""
"C0F9P0","2020-02-25 04:00:00","26.000","124.000","1.600","18.600","0.990","1015.600","","0.000","-99.000","-99.000","-99.000","18.600","","17.200",""
"C0O970","2020-02-25 04:00:00","71.000","69.000","1.900","17.400","0.990","1009.700","","0.000","-99.000","-99.000","-99.000","17.700","","16.400",""
"C0F0B0","2020-02-25 04:00:00","311.000","96.000","1.500","14.800","0.960","982.500","","0.000","-99.000","-99.000","-99.000","16.500","","14.700",""
"C0R700","2020-02-25 04:00:00","19.000","331.000","2.000","22.600","0.720","1015.900","","0.000","-99.000","-99.000","-99.000","24.700","","22.600",""
"C0R620","2020-02-25 04:00:00","34.000","46.000","2.100","23.100","0.840","1014.700","","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0C660","2020-02-25 04:00:00","176.000","192.000","0.600","15.900","0.910","998.200","","0.000","-99.000","-99.000","-99.000","17.900","","15.900",""
"C0SA10","2020-02-25 04:00:00","411.000","320.000","1.400","18.200","0.770","972.900","","0.000","-99.000","-99.000","-99.000","18.500","","17.800",""
"C0M740","2020-02-25 04:00:00","15.000","55.000","0.400","17.600","0.950","1015.400","","0.000","-99.000","-99.000","-99.000","18.200","","17.100",""
"C0K460","2020-02-25 04:00:00","60.000","23.000","1.700","18.200","0.930","1010.000","","0.000","-99.000","-99.000","-99.000","18.800","","17.700",""
"C0X100","2020-02-25 04:00:00","10.000","47.000","1.500","19.900","0.980","1014.800","","0.000","-99.000","-99.000","-99.000","21.300","","19.900",""
"C0K560","2020-02-25 04:00:00","117.000","98.000","0.600","18.000","0.910","1004.900","","0.000","-99.000","-99.000","-99.000","18.000","","16.700",""
"C0R150","2020-02-25 04:00:00","105.000","99.000","1.500","19.900","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","20.400","","19.400",""
"C0S690","2020-02-25 04:00:00","522.000","43.000","1.000","18.700","0.690","960.100","","0.000","-99.000","-99.000","-99.000","18.900","","17.600",""
"C0U870","2020-02-25 04:00:00","474.000","0.000","0.100","17.300","0.830","965.800","","0.000","-99.000","-99.000","-99.000","17.700","","17.100",""
"C0A520","2020-02-25 04:00:00","48.000","0.000","0.100","17.300","0.980","1013.100","","0.000","-99.000","-99.000","-99.000","19.300","","17.200",""
"C0X130","2020-02-25 04:00:00","27.000","82.000","0.600","18.700","0.950","1014.100","","0.000","-99.000","-99.000","-99.000","20.400","","18.700",""
"C0V400","2020-02-25 04:00:00","56.000","64.000","1.400","18.500","0.980","1010.500","","0.000","-99.000","-99.000","-99.000","19.700","","18.500",""
"C0UA40","2020-02-25 04:00:00","1121.000","217.000","1.500","14.300","0.830","894.200","","0.000","-99.000","-99.000","-99.000","14.700","","13.400",""
"C0G720","2020-02-25 04:00:00","50.000","84.000","0.300","18.000","0.910","1011.600","","0.000","-99.000","-99.000","-99.000","18.000","","17.600",""
"C0G890","2020-02-25 04:00:00","24.000","127.000","1.100","19.000","1.000","1014.800","","0.000","-99.000","-99.000","-99.000","19.000","","18.200",""
"C0I540","2020-02-25 04:00:00","3344.000","-99.000","-99.000","4.900","0.050","685.400","","-99.000","-99.000","-99.000","-99.000","6.900","","4.900",""
"C0K390","2020-02-25 04:00:00","31.000","2.000","0.500","17.800","0.940","1014.300","","0.000","-99.000","-99.000","-99.000","18.100","","17.700",""
"C0T9A0","2020-02-25 04:00:00","498.000","221.000","0.500","16.400","0.990","963.200","","0.000","-99.000","-99.000","-99.000","17.200","","16.200",""
"C0AH40","2020-02-25 04:00:00","426.000","356.000","1.800","18.300","0.720","968.300","","0.000","-99.000","-99.000","-99.000","18.400","","17.400",""
"C0X280","2020-02-25 04:00:00","22.000","74.000","1.100","18.200","0.960","1015.400","","0.000","-99.000","-99.000","-99.000","18.600","","18.100",""
"C0V620","2020-02-25 04:00:00","18.000","61.000","0.800","18.600","0.920","1015.400","","0.000","-99.000","-99.000","-99.000","19.700","","18.600",""
"C0H960","2020-02-25 04:00:00","120.000","185.000","1.300","17.400","1.000","1003.100","","0.000","-99.000","-99.000","-99.000","18.900","","17.200",""
"C0M530","2020-02-25 04:00:00","1385.000","57.000","0.800","14.300","0.680","872.500","","0.000","-99.000","-99.000","-99.000","15.500","","12.800",""
"C0R170","2020-02-25 04:00:00","26.000","0.000","0.100","19.200","1.000","1014.800","","0.000","-99.000","-99.000","-99.000","19.700","","19.000",""
"C0I420","2020-02-25 04:00:00","305.000","42.000","0.300","15.400","0.940","983.900","","0.000","-99.000","-99.000","-99.000","17.400","","15.300",""
"C0A640","2020-02-25 04:00:00","241.000","0.000","0.000","15.600","0.960","992.700","","0.000","-99.000","-99.000","-99.000","17.200","","15.600",""
"C0A930","2020-02-25 04:00:00","216.000","323.000","0.500","14.600","0.990","991.900","","0.000","-99.000","-99.000","-99.000","16.900","","14.500",""
"C0F9M0","2020-02-25 04:00:00","230.000","0.000","0.200","16.900","0.940","991.500","","0.000","-99.000","-99.000","-99.000","18.200","","16.900",""
"C0AC40","2020-02-25 04:00:00","1079.000","0.000","0.100","15.900","0.650","897.600","","0.000","-99.000","-99.000","-99.000","15.900","","14.100",""
"C0AI00","2020-02-25 04:00:00","188.000","122.000","0.800","16.700","0.970","997.400","","0.000","-99.000","-99.000","-99.000","18.800","","16.700",""
"C0T9M0","2020-02-25 04:00:00","92.000","297.000","2.600","19.800","0.860","1010.800","","0.000","-99.000","-99.000","-99.000","19.800","","19.300",""
"C0S960","2020-02-25 04:00:00","32.000","289.000","3.100","21.300","0.670","1015.100","","0.000","-99.000","-99.000","-99.000","21.500","","20.500",""
"C0K430","2020-02-25 04:00:00","30.000","308.000","0.500","17.200","1.000","1015.400","","0.000","-99.000","-99.000","-99.000","17.800","","17.200",""
"C0Z170","2020-02-25 04:00:00","199.000","268.000","0.500","18.400","0.990","998.700","","0.000","-99.000","-99.000","-99.000","18.700","","18.300",""
"C0Z100","2020-02-25 04:00:00","36.000","216.000","0.600","17.500","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","19.500","","17.400",""
"C0U710","2020-02-25 04:00:00","1942.000","255.000","0.500","7.600","0.990","811.600","","0.000","-99.000","-99.000","-99.000","9.000","","7.500",""
"C0SA30","2020-02-25 04:00:00","92.000","291.000","1.100","21.200","0.690","1009.700","","0.000","-99.000","-99.000","-99.000","21.700","","20.800",""
"C0V500","2020-02-25 04:00:00","6.000","50.000","0.700","21.500","0.840","1015.200","","0.000","-99.000","-99.000","-99.000","22.000","","21.500",""
"CM0160","2020-02-25 04:00:00","159.000","0.000","0.000","16.400","0.990","1001.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0V350","2020-02-25 04:00:00","36.000","0.000","0.200","17.200","0.950","1014.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.200",""
"C0W120","2020-02-25 04:00:00","58.000","-99.000","-99.000","19.500","0.880","1011.300","","0.000","-99.000","-99.000","-99.000","19.600","","19.000",""
"C0R470","2020-02-25 04:00:00","103.000","349.000","1.000","19.200","0.920","1006.200","","0.000","-99.000","-99.000","-99.000","21.100","","18.800",""
"C0M770","2020-02-25 04:00:00","164.000","138.000","0.900","18.400","0.910","998.400","","0.000","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0S930","2020-02-25 04:00:00","248.000","244.000","1.300","17.600","0.810","991.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.200",""
"C0F9Y0","2020-02-25 04:00:00","3313.000","177.000","1.500","8.600","0.040","688.500","","0.000","-99.000","-99.000","-99.000","10.200","","7.900",""
"C0E790","2020-02-25 04:00:00","344.000","123.000","1.100","15.800","0.990","978.300","","0.000","-99.000","-99.000","-99.000","17.200","","15.800",""
"C0O810","2020-02-25 04:00:00","161.000","7.000","0.900","18.000","0.990","1000.400","","0.000","-99.000","-99.000","-99.000","19.100","","17.400",""
"C0R520","2020-02-25 04:00:00","18.000","32.000","1.300","19.900","0.950","1015.700","","0.000","-99.000","-99.000","-99.000","21.300","","19.800",""
"C0G880","2020-02-25 04:00:00","92.000","84.000","0.600","18.900","0.880","1007.000","","0.000","-99.000","-99.000","-99.000","19.500","","18.600",""
"C0R260","2020-02-25 04:00:00","76.000","0.000","0.000","19.900","0.880","1008.500","","0.000","-99.000","-99.000","-99.000","21.300","","19.900",""
"C0U950","2020-02-25 04:00:00","1012.000","132.000","3.000","13.500","1.000","907.200","","0.000","-99.000","-99.000","-99.000","14.600","","13.500",""
"C0O860","2020-02-25 04:00:00","38.000","324.000","0.300","17.500","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","19.000","","17.500",""
"C0R320","2020-02-25 04:00:00","7.000","63.000","6.400","23.600","0.710","1016.500","","0.000","12.200","66.000","","23.600","","22.700",""
"C0S980","2020-02-25 04:00:00","901.000","357.000","1.100","17.400","0.840","918.500","","0.000","-99.000","-99.000","-99.000","17.400","","16.500",""
"C0X110","2020-02-25 04:00:00","20.000","67.000","1.800","20.800","0.860","1015.600","","0.000","-99.000","-99.000","-99.000","21.200","","20.400",""
"C0V310","2020-02-25 04:00:00","46.000","242.000","0.300","18.600","0.960","1011.500","","0.000","-99.000","-99.000","-99.000","19.700","","18.600",""
"C0G620","2020-02-25 04:00:00","110.000","213.000","0.900","16.000","0.990","1005.000","","0.000","-99.000","-99.000","-99.000","16.600","","16.000",""
"C0AD50","2020-02-25 04:00:00","84.000","0.000","0.000","17.000","1.000","1009.200","","0.000","-99.000","-99.000","-99.000","18.900","","17.000",""
"C0A9A0","2020-02-25 04:00:00","24.000","31.000","0.400","18.200","0.940","1015.600","","0.000","-99.000","-99.000","-99.000","20.000","","18.200",""
"C0O830","2020-02-25 04:00:00","127.000","119.000","0.600","17.200","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","17.900","","16.700",""
"C0S760","2020-02-25 04:00:00","1621.000","180.000","1.700","10.900","1.000","843.700","","0.000","-99.000","-99.000","-99.000","10.900","","10.000",""
"C0X160","2020-02-25 04:00:00","26.000","7.000","1.600","18.700","1.000","1015.000","","0.000","-99.000","-99.000","-99.000","20.200","","18.700",""
"C0C490","2020-02-25 04:00:00","157.000","311.000","0.600","16.800","0.920","1000.000","","0.000","-99.000","-99.000","-99.000","18.400","","16.800",""
"C0F970","2020-02-25 04:00:00","145.000","100.000","1.900","17.100","0.860","1000.500","","0.000","-99.000","-99.000","-99.000","18.100","","16.900",""
"C0R440","2020-02-25 04:00:00","1654.000","148.000","2.000","12.000","1.000","838.400","","0.000","-99.000","-99.000","-99.000","12.000","","10.900",""
"C0M690","2020-02-25 04:00:00","33.000","11.000","0.700","17.600","0.970","1013.200","","0.000","-99.000","-99.000","-99.000","19.000","","17.400",""
"C0V690","2020-02-25 04:00:00","30.000","41.000","1.900","21.000","0.860","1014.500","","0.000","-99.000","-99.000","-99.000","21.700","","21.000",""
"C0Z210","2020-02-25 04:00:00","126.000","0.000","0.000","17.900","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","18.400","","17.900",""
"C0U770","2020-02-25 04:00:00","5.000","349.000","3.100","18.800","0.960","1018.900","","0.000","-99.000","-99.000","-99.000","19.700","","18.800",""
"C0Z080","2020-02-25 04:00:00","298.000","220.000","0.300","16.100","0.990","985.400","","0.000","-99.000","-99.000","-99.000","17.900","","16.100",""
"C0X200","2020-02-25 04:00:00","61.000","0.000","0.000","15.600","0.990","1010.400","","0.000","-99.000","-99.000","-99.000","17.000","","15.600",""
"C0U900","2020-02-25 04:00:00","63.000","86.000","1.200","17.600","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","19.400","","17.500",""
"C0Z230","2020-02-25 04:00:00","31.000","291.000","3.700","20.400","0.740","1016.600","","0.000","-99.000","-99.000","-99.000","22.000","","20.400",""
"C0F9O0","2020-02-25 04:00:00","175.000","79.000","0.500","17.400","1.000","997.500","","0.000","-99.000","-99.000","-99.000","18.500","","17.300",""
"C0C540","2020-02-25 04:00:00","46.000","0.000","0.000","17.000","0.940","1012.900","","0.000","-99.000","-99.000","-99.000","18.800","","17.000",""
"C0G770","2020-02-25 04:00:00","15.000","0.000","0.000","18.100","0.930","1016.000","","0.000","-99.000","-99.000","-99.000","18.800","","17.700",""
"C0V670","2020-02-25 04:00:00","20.000","20.000","1.300","20.200","0.900","1015.000","","0.000","-99.000","-99.000","-99.000","20.900","","19.900",""
"C0A870","2020-02-25 04:00:00","685.000","276.000","3.000","18.100","0.650","938.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.000",""
"C0R220","2020-02-25 04:00:00","23.000","70.000","1.000","19.700","1.000","1015.200","","0.000","-99.000","-99.000","-99.000","20.600","","19.700",""
"C0Z220","2020-02-25 04:00:00","589.000","251.000","1.300","16.100","1.000","954.100","","0.000","-99.000","-99.000","-99.000","16.800","","16.100",""
"C0D560","2020-02-25 04:00:00","147.000","119.000","1.000","17.500","0.730","1001.700","","0.000","-99.000","-99.000","-99.000","18.000","","16.900",""
"C0I380","2020-02-25 04:00:00","258.000","104.000","0.300","16.500","0.960","987.700","","0.000","-99.000","-99.000","-99.000","17.100","","15.800",""
"C0Z020","2020-02-25 04:00:00","211.000","322.000","0.800","17.800","0.990","995.000","","0.000","-99.000","-99.000","-99.000","17.900","","17.600",""
"C0Z190","2020-02-25 04:00:00","62.000","296.000","3.300","21.500","0.770","1012.200","","0.000","-99.000","-99.000","-99.000","21.700","","19.600",""
"C0C710","2020-02-25 04:00:00","143.000","0.000","0.000","14.600","0.990","1002.300","","0.000","-99.000","-99.000","-99.000","17.400","","14.600",""
"C0D360","2020-02-25 04:00:00","523.000","0.000","0.000","13.400","0.890","957.600","","0.000","-99.000","-99.000","-99.000","14.300","","13.400",""
"C0C680","2020-02-25 04:00:00","228.000","114.000","0.500","17.000","0.910","990.100","","0.000","-99.000","-99.000","-99.000","17.100","","16.400",""
"C0X140","2020-02-25 04:00:00","17.000","51.000","0.900","18.100","0.970","1015.100","","0.000","-99.000","-99.000","-99.000","19.300","","18.100",""
"C0V710","2020-02-25 04:00:00","34.000","28.000","0.700","21.000","0.830","1013.300","","0.000","-99.000","-99.000","-99.000","22.200","","21.000",""
"C0G840","2020-02-25 04:00:00","32.000","0.000","0.000","16.500","1.000","1013.500","","0.000","-99.000","-99.000","-99.000","17.000","","16.300",""
"C0S890","2020-02-25 04:00:00","238.000","0.000","0.100","17.700","0.980","995.500","","0.000","-99.000","-99.000","-99.000","17.800","","17.400",""
"C0T820","2020-02-25 04:00:00","550.000","0.000","0.000","14.300","0.890","961.900","","0.000","-99.000","-99.000","-99.000","17.000","","14.300",""
"C0F9I0","2020-02-25 04:00:00","194.000","66.000","0.400","16.700","0.970","995.200","","0.000","-99.000","-99.000","-99.000","17.300","","16.700",""
"C0C650","2020-02-25 04:00:00","208.000","0.000","0.000","16.500","0.820","994.000","","0.000","-99.000","-99.000","-99.000","16.800","","15.700",""
"C0R600","2020-02-25 04:00:00","766.000","72.000","1.700","19.700","0.720","931.300","","0.000","-99.000","-99.000","-99.000","20.100","","17.700",""
"C0Z320","2020-02-25 04:00:00","646.000","286.000","1.200","12.400","0.980","946.700","","0.000","-99.000","-99.000","-99.000","13.400","","12.300",""
"C0V210","2020-02-25 04:00:00","734.000","52.000","0.800","18.400","0.540","936.900","","0.000","-99.000","-99.000","-99.000","19.100","","15.900",""
"C0K240","2020-02-25 04:00:00","1132.000","296.000","1.700","15.900","0.770","896.100","","0.000","-99.000","-99.000","-99.000","16.700","","14.700",""
"C0M520","2020-02-25 04:00:00","15.000","50.000","1.200","17.200","0.950","1015.600","","0.000","-99.000","-99.000","-99.000","17.800","","17.200",""
"C0A530","2020-02-25 04:00:00","300.000","26.000","1.700","14.000","0.990","984.200","","0.000","-99.000","-99.000","-99.000","15.800","","14.000",""
"C0E820","2020-02-25 04:00:00","220.000","184.000","1.200","14.100","0.930","993.300","","0.000","-99.000","-99.000","-99.000","15.100","","14.000",""
"C0K450","2020-02-25 04:00:00","35.000","357.000","0.900","17.800","0.900","1013.100","","0.000","-99.000","-99.000","-99.000","18.300","","17.800",""
"C0G760","2020-02-25 04:00:00","53.000","225.000","0.600","17.000","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"CM0120","2020-02-25 04:00:00","4.000","71.000","1.200","18.100","0.840","1017.200","","0.000","-99.000","-99.000","-99.000","18.600","","17.900",""
"C0Z290","2020-02-25 04:00:00","946.000","0.000","0.000","14.600","0.910","914.700","","0.000","-99.000","-99.000","-99.000","14.600","","13.600",""
"C0V680","2020-02-25 04:00:00","40.000","0.000","0.100","19.600","0.890","1012.700","","0.000","-99.000","-99.000","-99.000","20.800","","19.300",""
"C0F9U0","2020-02-25 04:00:00","74.000","326.000","0.300","18.900","0.920","1009.300","","0.000","-99.000","-99.000","-99.000","19.600","","18.800",""
"C0AI10","2020-02-25 04:00:00","76.000","193.000","1.300","17.100","0.960","1009.200","","0.000","-99.000","-99.000","-99.000","18.300","","17.000",""
"C0V530","2020-02-25 04:00:00","34.000","58.000","0.900","18.100","1.000","1013.300","","0.000","-99.000","-99.000","-99.000","19.200","","17.500",""
"C0R550","2020-02-25 04:00:00","38.000","358.000","3.000","19.600","0.910","1014.000","","0.000","-99.000","-99.000","-99.000","19.600","","18.800",""
"C0F9L0","2020-02-25 04:00:00","253.000","0.000","0.000","17.000","0.870","988.600","","0.000","-99.000","-99.000","-99.000","18.700","","16.700",""
"C0A950","2020-02-25 04:00:00","60.000","275.000","1.400","17.800","1.000","1011.900","","0.000","-99.000","-99.000","-99.000","21.800","","17.800",""
"C0R160","2020-02-25 04:00:00","45.000","44.000","1.300","18.700","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","20.000","","18.600",""
"C0F9S0","2020-02-25 04:00:00","43.000","136.000","0.600","18.000","0.900","1013.400","","0.000","-99.000","-99.000","-99.000","19.300","","18.000",""
"C0M820","2020-02-25 04:00:00","980.000","0.000","0.000","14.600","0.660","910.000","","0.000","-99.000","-99.000","-99.000","16.300","","14.400",""
"C0G870","2020-02-25 04:00:00","12.000","0.000","0.000","16.700","0.950","1017.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.700",""
"C0R530","2020-02-25 04:00:00","16.000","3.000","2.000","19.400","0.850","1015.700","","0.000","-99.000","-99.000","-99.000","21.000","","19.400",""
"C0O840","2020-02-25 04:00:00","134.000","47.000","0.400","17.900","0.960","1000.500","","0.000","-99.000","-99.000","-99.000","19.700","","17.100",""
"C0A890","2020-02-25 04:00:00","40.000","0.000","0.000","15.000","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","16.900","","15.000",""
"C0A660","2020-02-25 04:00:00","97.000","0.000","0.000","16.200","0.940","1006.800","","0.000","-99.000","-99.000","-99.000","20.300","","16.200",""
"C0T9H0","2020-02-25 04:00:00","725.000","171.000","1.100","16.200","0.970","938.600","","0.000","-99.000","-99.000","-99.000","16.600","","15.600",""
"C0R270","2020-02-25 04:00:00","51.000","23.000","1.600","20.600","1.000","1010.700","","0.000","-99.000","-99.000","-99.000","20.900","","20.300",""
"C0O980","2020-02-25 04:00:00","18.000","28.000","0.700","16.300","0.990","1016.800","","0.000","-99.000","-99.000","-99.000","17.900","","16.300",""
"C0T9I0","2020-02-25 04:00:00","152.000","204.000","1.700","18.600","0.880","1003.300","","0.000","-99.000","-99.000","-99.000","18.600","","18.000",""
"C0V760","2020-02-25 04:00:00","30.000","91.000","1.300","19.100","1.000","1014.400","","0.000","-99.000","-99.000","-99.000","20.400","","19.000",""
"C0AG90","2020-02-25 04:00:00","25.000","0.000","0.000","17.700","0.950","1015.900","","0.000","-99.000","-99.000","-99.000","19.800","","17.600",""
"C0R570","2020-02-25 04:00:00","37.000","358.000","1.100","19.400","0.920","1012.000","","0.000","-99.000","-99.000","-99.000","20.800","","19.400",""
"C0O900","2020-02-25 04:00:00","9.000","348.000","0.700","17.500","0.990","1016.900","","0.000","-99.000","-99.000","-99.000","18.900","","17.500",""
"C0AD00","2020-02-25 04:00:00","86.000","190.000","0.600","16.200","0.960","1008.600","","0.000","-99.000","-99.000","-99.000","18.800","","16.200",""
"C0V700","2020-02-25 04:00:00","24.000","32.000","0.400","21.100","0.840","1014.000","","0.000","-99.000","-99.000","-99.000","22.000","","21.100",""
"C0AH00","2020-02-25 04:00:00","38.000","0.000","0.000","17.200","1.000","1013.800","","0.000","-99.000","-99.000","-99.000","18.800","","17.100",""
"C0X080","2020-02-25 04:00:00","2.000","56.000","0.800","-99.000","1.000","1017.300","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G910","2020-02-25 04:00:00","42.000","102.000","1.300","19.100","0.920","1013.800","","0.000","-99.000","-99.000","-99.000","19.200","","17.300",""
"C0I480","2020-02-25 04:00:00","2165.000","191.000","0.300","7.400","0.810","792.700","","0.000","-99.000","-99.000","-99.000","8.400","","5.700",""
"C0A860","2020-02-25 04:00:00","362.000","0.000","0.000","15.600","1.000","976.600","","0.000","-99.000","-99.000","-99.000","19.300","","13.600",""
"C0U940","2020-02-25 04:00:00","25.000","254.000","1.500","17.500","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","18.900","","17.500",""
"C0S970","2020-02-25 04:00:00","19.000","296.000","2.700","20.900","0.760","1016.600","","0.000","-99.000","-99.000","-99.000","21.500","","20.300",""
"C0V260","2020-02-25 04:00:00","126.000","93.000","1.000","17.000","0.990","1003.200","","0.000","-99.000","-99.000","-99.000","18.300","","17.000",""
"C0H990","2020-02-25 04:00:00","3076.000","229.000","3.900","1.900","0.450","708.300","","0.000","-99.000","-99.000","-99.000","7.100","","1.800",""
"C0F9K0","2020-02-25 04:00:00","30.000","147.000","2.100","18.500","0.860","1013.000","","0.000","-99.000","-99.000","-99.000","19.100","","17.700",""
"C0AH90","2020-02-25 04:00:00","660.000","0.000","0.000","10.500","0.990","947.200","","0.000","-99.000","-99.000","-99.000","13.300","","10.500",""
"C0W150","2020-02-25 04:00:00","42.000","348.000","0.900","16.500","0.920","1014.400","","0.000","-99.000","-99.000","-99.000","16.500","","15.900",""
"C0F000","2020-02-25 04:00:00","273.000","84.000","1.100","16.300","0.990","984.500","","0.000","-99.000","-99.000","-99.000","17.000","","16.300",""
"C0K410","2020-02-25 04:00:00","20.000","50.000","0.800","17.900","0.910","1014.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.900",""
"C0R140","2020-02-25 04:00:00","740.000","126.000","1.200","16.200","0.860","936.700","","0.000","-99.000","-99.000","-99.000","17.100","","16.200",""
"C0V800","2020-02-25 04:00:00","256.000","275.000","0.800","17.600","0.950","986.900","","0.000","-99.000","-99.000","-99.000","19.200","","17.600",""
"C0S830","2020-02-25 04:00:00","288.000","299.000","0.400","20.500","0.760","988.200","","0.000","-99.000","-99.000","-99.000","20.500","","20.100",""
"C0S920","2020-02-25 04:00:00","98.000","26.000","0.400","18.700","0.860","1003.100","","0.000","-99.000","-99.000","-99.000","21.200","","18.700",""
"C0V640","2020-02-25 04:00:00","35.000","58.000","2.100","18.100","0.980","1013.600","","0.000","-99.000","-99.000","-99.000","19.900","","18.100",""
"C0AH80","2020-02-25 04:00:00","68.000","0.000","0.000","15.900","0.980","1010.100","","0.000","-99.000","-99.000","-99.000","17.700","","15.700",""
"C0K250","2020-02-25 04:00:00","12.000","0.000","0.000","16.700","0.980","1016.600","","0.000","-99.000","-99.000","-99.000","16.800","","15.000",""
"C0R840","2020-02-25 04:00:00","536.000","51.000","4.100","17.500","-99.000","957.500","","0.000","-99.000","-99.000","-99.000","17.500","","17.000",""
"C0I410","2020-02-25 04:00:00","180.000","17.000","1.500","16.400","0.950","997.100","","0.000","-99.000","-99.000","-99.000","18.300","","16.400",""
"C0M410","2020-02-25 04:00:00","245.000","0.000","0.000","16.100","0.970","986.200","","0.000","-99.000","-99.000","-99.000","17.300","","16.100",""
"C0F9Z0","2020-02-25 04:00:00","3193.000","214.000","3.600","10.000","0.030","698.100","","0.000","11.400","234.000","","10.900","","8.800",""
"C0G810","2020-02-25 04:00:00","26.000","0.000","0.000","18.000","0.930","1014.300","","0.000","-99.000","-99.000","-99.000","18.600","","17.800",""
"C0U650","2020-02-25 04:00:00","442.000","267.000","1.400","17.100","0.860","969.100","","0.000","-99.000","-99.000","-99.000","17.600","","16.800",""
"C0D660","2020-02-25 04:00:00","65.000","282.000","0.400","17.400","0.880","1010.900","","0.000","-99.000","-99.000","-99.000","18.000","","17.200",""
"C0E540","2020-02-25 04:00:00","32.000","0.000","0.100","15.400","0.950","1014.700","","0.000","-99.000","-99.000","-99.000","18.200","","15.400",""
"C0W170","2020-02-25 04:00:00","42.000","338.000","2.100","13.700","0.940","1012.500","","0.000","-99.000","-99.000","-99.000","16.100","","13.700",""
"C0Z150","2020-02-25 04:00:00","27.000","227.000","3.000","17.800","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","19.800","","17.800",""
"C0S840","2020-02-25 04:00:00","22.000","280.000","2.100","19.700","0.840","1018.200","","0.000","-99.000","-99.000","-99.000","20.100","","19.000",""
"C0H9A0","2020-02-25 04:00:00","1595.000","321.000","0.700","11.600","0.700","850.000","","0.000","-99.000","-99.000","-99.000","12.700","","11.300",""
